model,split,index,task_name,reask,full_solved,full_replay_solved,first_turn_solved,archived_reason,first_turn_reason
30B,heldout_sibgrp,1306,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1307,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1308,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1311,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1312,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1313,set_plate_and_fork_on_table,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1314,set_plate_and_fork_on_table,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1315,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1317,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1320,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1321,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1322,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1325,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1327,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1328,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1330,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1331,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1333,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1338,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1342,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1345,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1348,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1350,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1351,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1352,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1353,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1355,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1356,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1357,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1358,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1359,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1361,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1363,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1365,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1366,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1373,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1374,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1378,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1379,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1380,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1383,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1384,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1385,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1387,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1388,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1389,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1392,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1393,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1395,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1397,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1398,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1399,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1400,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1401,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1402,set_plate_and_fork_on_table,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1403,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1404,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1405,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1406,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1410,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1411,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1413,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1415,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1416,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1419,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1420,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1424,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1425,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1429,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1431,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1432,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1434,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1439,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1440,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1442,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1443,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1444,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1447,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1450,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1451,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1455,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1456,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1459,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1460,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1465,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1467,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1468,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1470,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1473,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1475,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1477,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1483,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1484,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1485,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1487,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1490,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1492,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1493,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1496,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1497,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1503,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1505,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1506,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1507,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1509,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1510,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1511,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1512,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1515,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1516,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1520,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1521,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1522,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1523,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1525,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1527,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1528,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1530,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1532,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1533,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1534,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1537,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1538,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1539,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1546,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1547,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1548,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1549,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1554,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1555,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1556,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1559,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1560,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1565,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1569,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1570,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1571,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1574,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1576,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1578,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1579,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1583,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1584,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1585,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1586,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1589,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1590,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1591,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1593,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1594,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1598,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1600,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1604,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1605,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1609,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1610,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1611,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1612,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1613,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1614,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1617,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1618,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1627,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1628,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1629,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1630,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1631,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1633,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1634,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1635,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1637,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1638,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1639,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1641,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1642,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1643,cut_two_fruits_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1644,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1646,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1647,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1648,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1650,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1651,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1654,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1655,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1656,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1664,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1665,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1666,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1668,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1670,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1671,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1672,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1674,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1675,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1677,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1678,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1679,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1680,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1682,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1684,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1685,set_plate_and_fork_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1686,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1689,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1690,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1693,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1694,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1696,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1697,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1703,toast_bread_and_set_plate,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1704,parallel_human_dual_asset_to_plate_or_bowl,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1706,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1707,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1709,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1714,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1715,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1716,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1719,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1720,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1724,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1725,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1726,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1728,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1729,ensure_all_fruits_on_table,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1730,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1731,cut_two_fruits_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1732,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1734,cut_fruit_on_board,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1735,ensure_all_fruits_on_table,0,1,1,1,SOLVED,SOLVED
30B,heldout_sibgrp,1736,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1738,toast_bread_and_set_plate,0,0,0,0,OVER_BUDGET,OVER_BUDGET
30B,heldout_sibgrp,1740,dog_push_box_for_two_panda_transport,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1741,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1743,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1744,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1745,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1750,cut_fruit_on_board,0,0,0,0,GOAL_UNMET,GOAL_UNMET
30B,heldout_sibgrp,1751,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
30B,heldout_sibgrp,1753,clear_table_with_two_robots_and_put_in_cabinet,1,0,0,0,infeasible_assignment,infeasible_assignment
