split,index,task_name,ordered_units,unit_kinds,plan_length,object_count,action_skeleton,full_signature
train,4910,dog_push_box_for_two_panda_transport,"[""state_change(push,cardboardbox,R2)"",""fetch(apple)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""]","[""state_change"",""fetch"",""relocate"",""state_change"",""fetch"",""relocate""]",7,1,"[[""Move"",""Reach""],[""Push"",""Grasp""],[""Place""],[""Push""],[""Reach""],[""Grasp""],[""Place""]]","{""object_count"":1,""ordered_units"":[""state_change(push,cardboardbox,R2)"",""fetch(apple)"",""relocate(apple,cardboardbox)"",""state_change(push,cardboardbox,R3)"",""fetch(apple)"",""relocate(apple,sink)""],""plan_length"":7}"
train,4911,toast_bread_and_set_plate,"[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",6,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}"
train,4912,dog_check_environment,"[""state_change(interact,drawer)""]","[""state_change""]",2,0,"[[""Move""],[""Interact""]]","{""object_count"":0,""ordered_units"":[""state_change(interact,drawer)""],""plan_length"":2}"
train,4913,single_move_asset_to_target,"[""fetch(bread)"",""relocate(bread,kitchen island area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(bread)"",""relocate(bread,kitchen island area)""],""plan_length"":5}"
train,4914,single_move_asset_to_target,"[""fetch(plate)"",""relocate(plate,kitchen work area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(plate)"",""relocate(plate,kitchen work area)""],""plan_length"":5}"
train,4915,single_move_asset_to_target,"[""fetch(wine)"",""relocate(wine,rack)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,rack)""],""plan_length"":5}"
train,4916,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(spoon)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(spoon)"",""fetch(peach)"",""state_change(open,cabinet)"",""relocate(spoon,cabinet)"",""relocate(peach,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
train,4917,toast_bread_and_set_plate,"[""fetch(bowl)"",""fetch(bread)"",""relocate(bowl,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",6,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(bowl)"",""fetch(bread)"",""relocate(bowl,kitchen work area)"",""relocate(bread,toaster)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}"
train,4918,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(fork)"",""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(tomato,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(fork)"",""fetch(tomato)"",""state_change(open,cabinet)"",""relocate(fork,cabinet)"",""relocate(tomato,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
train,4919,single_move_asset_to_target,"[""fetch(cup)"",""relocate(cup,kitchen island area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(cup)"",""relocate(cup,kitchen island area)""],""plan_length"":5}"
train,4920,set_plate_and_fork_on_table,"[""state_change(open,cabinet)"",""fetch(plate)"",""relocate(plate,kitchen island area)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)"",""multi_object_sequence(2)""]","[""state_change"",""fetch"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Open"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(plate)"",""relocate(plate,kitchen island area)"",""fetch(apple)"",""open_container_then_retrieve(cabinet,apple)"",""relocate(apple,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
train,4921,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(pumpkin)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(pumpkin)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(pumpkin,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
train,4922,wash_fruit_and_serve,"[""fetch(peach)"",""relocate(peach,sink)"",""state_change(interact,sink)"",""fetch(peach)"",""check_then_act(sink,peach)"",""relocate(peach,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,sink)"",""state_change(interact,sink)"",""fetch(peach)"",""check_then_act(sink,peach)"",""relocate(peach,plate)""],""plan_length"":11}"
train,4923,cut_fruit_on_board,"[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""relocate(apple,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
train,4924,single_move_asset_to_target,"[""fetch(wine)"",""relocate(wine,kitchen work area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen work area)""],""plan_length"":5}"
train,4925,wash_fruit_and_serve,"[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,sink)"",""state_change(interact,sink)"",""fetch(apple)"",""check_then_act(sink,apple)"",""relocate(apple,plate)""],""plan_length"":11}"
train,4926,toast_bread_and_set_plate,"[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",6,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(bread)"",""fetch(bowl)"",""relocate(bread,toaster)"",""relocate(bowl,kitchen work area)"",""state_change(interact,toaster)"",""multi_object_sequence(2)""],""plan_length"":6}"
train,4927,set_plate_and_fork_on_table,"[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""]","[""fetch"",""state_change"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Open""],[""Move"",""Move""],[""Place"",""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(plate)"",""state_change(open,cabinet)"",""relocate(plate,kitchen island area)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
train,4928,serve_bread_from_counter,"[""fetch(apple)"",""relocate(apple,bowl)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(apple)"",""relocate(apple,bowl)""],""plan_length"":5}"
train,4929,set_plate_and_fork_on_table,"[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""]","[""state_change"",""fetch"",""relocate"",""fetch"",""open_container_then_retrieve"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Open"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""state_change(open,cabinet)"",""fetch(bowl)"",""relocate(bowl,kitchen island area)"",""fetch(tomato)"",""open_container_then_retrieve(cabinet,tomato)"",""relocate(tomato,bowl)"",""multi_object_sequence(2)""],""plan_length"":8}"
train,4930,serve_bread_after_checking_cabinet,"[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)""]","[""state_change"",""fetch"",""open_container_then_retrieve"",""relocate""]",8,1,"[[""Move""],[""Reach""],[""Open""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,bowl)""],""plan_length"":8}"
train,4931,cut_fruit_on_board,"[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Place"",""Reach""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
train,4932,clear_table_with_two_robots_and_put_in_cabinet,"[""fetch(tomato)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""state_change"",""relocate"",""relocate"",""multi_object_sequence""]",7,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach""],[""Open""],[""Place"",""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(spoon)"",""state_change(open,cabinet)"",""relocate(tomato,cabinet)"",""relocate(spoon,cabinet)"",""multi_object_sequence(2)""],""plan_length"":7}"
train,4933,serve_bread_after_checking_cabinet,"[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""]","[""state_change"",""fetch"",""open_container_then_retrieve"",""relocate""]",8,1,"[[""Move""],[""Reach""],[""Open""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""state_change(open,cabinet)"",""fetch(banana)"",""open_container_then_retrieve(cabinet,banana)"",""relocate(banana,plate)""],""plan_length"":8}"
train,4934,cut_fruit_on_board,"[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
train,4935,cut_fruit_on_board,"[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""]","[""fetch"",""fetch"",""relocate"",""state_change""]",6,1,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move"",""Move""],[""Reach"",""Place""],[""Interact""]]","{""object_count"":1,""ordered_units"":[""fetch(knife)"",""fetch(peach)"",""relocate(peach,wooden cutting board)"",""state_change(interact,knife)""],""plan_length"":6}"
train,4936,cut_two_fruits_on_board,"[""fetch(apple)"",""fetch(knife)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",9,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move"",""Move""],[""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(apple)"",""fetch(knife)"",""fetch(banana)"",""relocate(apple,wooden cutting board)"",""relocate(banana,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}"
train,4937,ensure_all_fruits_on_table,"[""fetch(peach)"",""relocate(peach,table)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(peach)"",""relocate(peach,table)""],""plan_length"":5}"
train,4938,cut_two_fruits_on_board,"[""fetch(knife)"",""fetch(apple)"",""fetch(bread)"",""relocate(apple,wooden cutting board)"",""relocate(bread,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",9,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move"",""Move""],[""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(knife)"",""fetch(apple)"",""fetch(bread)"",""relocate(apple,wooden cutting board)"",""relocate(bread,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}"
train,4939,sequential_pick_two_and_place,"[""fetch(tomato)"",""fetch(bread)"",""relocate(tomato,plate)"",""relocate(bread,plate)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(tomato)"",""fetch(bread)"",""relocate(tomato,plate)"",""relocate(bread,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
train,4940,wash_fruit_and_serve,"[""fetch(banana)"",""relocate(banana,sink)"",""state_change(interact,sink)"",""fetch(banana)"",""check_then_act(sink,banana)"",""relocate(banana,plate)""]","[""fetch"",""relocate"",""state_change"",""fetch"",""check_then_act"",""relocate""]",11,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""],[""Interact""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(banana)"",""relocate(banana,sink)"",""state_change(interact,sink)"",""fetch(banana)"",""check_then_act(sink,banana)"",""relocate(banana,plate)""],""plan_length"":11}"
train,4941,cut_two_fruits_on_board,"[""fetch(peach)"",""fetch(knife)"",""fetch(tomato)"",""relocate(peach,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""fetch"",""relocate"",""relocate"",""state_change"",""multi_object_sequence""]",9,2,"[[""Move"",""Move""],[""Reach"",""Reach""],[""Grasp"",""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move"",""Move""],[""Place""],[""Interact""]]","{""object_count"":2,""ordered_units"":[""fetch(peach)"",""fetch(knife)"",""fetch(tomato)"",""relocate(peach,wooden cutting board)"",""relocate(tomato,wooden cutting board)"",""state_change(interact,knife)"",""multi_object_sequence(2)""],""plan_length"":9}"
train,4942,single_move_asset_to_target,"[""fetch(wine)"",""relocate(wine,kitchen island area)""]","[""fetch"",""relocate""]",5,1,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":1,""ordered_units"":[""fetch(wine)"",""relocate(wine,kitchen island area)""],""plan_length"":5}"
train,4943,sequential_pick_two_and_place,"[""fetch(meat)"",""fetch(pear)"",""relocate(meat,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""]","[""fetch"",""fetch"",""relocate"",""relocate"",""multi_object_sequence""]",8,2,"[[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Reach""],[""Grasp""],[""Move""],[""Place""]]","{""object_count"":2,""ordered_units"":[""fetch(meat)"",""fetch(pear)"",""relocate(meat,plate)"",""relocate(pear,plate)"",""multi_object_sequence(2)""],""plan_length"":8}"
