split,index,source_task,analysis_skill,instruction,branch,conditions,absent_assets,unresolved_assets
train,3748,sequential_pick_two_and_place,sequential_pick_two_and_place,Make sure the meat and pumpkin end up inside the plate.,some_absent,"[{""asset"":""meat"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""plate""}]","[""meat"",""pumpkin""]","[""plate""]"
train,3749,single_move_asset_to_target,single_move_asset_to_target,Pick up the peach and place it on the kitchen work area to set things up.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""peach""]",[]
train,3750,wash_fruit_and_serve,wash_fruit_and_serve,Make sure the tomato is washed at the sink before resting it in the plate.,some_absent,"[{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""plate""}]","[""tomato""]","[""plate"",""sink""]"
train,3751,cut_fruit_on_board,cut_fruit_on_board,Prepare the wooden cutting board with the peach and proceed to cut it using the knife.,some_absent,"[{""asset"":""wooden cutting board"",""status"":""present_elsewhere"",""target"":""knife""},{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""knife""}]","[""wooden cutting board"",""peach""]","[""knife""]"
train,3752,sequential_pick_two_and_place,sequential_pick_two_and_place,Make sure the banana and pumpkin end up inside the plate.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""plate""}]","[""banana"",""pumpkin""]","[""plate""]"
train,3753,cut_fruit_on_board,cut_fruit_on_board,"Set the pear on the wooden cutting board, then apply the knife to slice it.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear""]","[""knife"",""wooden cutting board""]"
train,3754,wash_fruit_and_serve,wash_fruit_and_serve,Make sure the banana is washed at the sink before resting it in the bowl.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""banana""]","[""bowl"",""sink""]"
train,3755,single_move_asset_to_target,single_move_asset_to_target,Transfer the plate over to the kitchen work area and ensure it is positioned correctly.,some_absent,"[{""asset"":""plate"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""plate""]",[]
train,3756,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,"Gather the apple and the scissors, and store them inside the cabinet to clear the space.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""scissors""]","[""cabinet""]"
train,3757,serve_bread_from_counter,serve_bread_from_counter,"Transfer the bread to the plate. If you can't spot it, open the cabinet and retrieve it.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""plate""}]","[""bread""]","[""cabinet"",""plate""]"
train,3758,cut_fruit_on_board,cut_fruit_on_board,Get the apple to the wooden cutting board and give it a clean cut with the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,3759,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Examine the table closely. If either the peach or the banana is not present, retrieve it from its current location, including cabinet, and place it on the table.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""peach"",""banana""]","[""cabinet""]"
train,3760,cut_fruit_on_board,cut_fruit_on_board,Cut the peach with the knife once everything is on the wooden cutting board.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""knife"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""knife""]","[""wooden cutting board""]"
train,3761,toast_bread_and_set_plate,toast_bread_and_set_plate,"Place the bread into the toaster, turn it on, and meanwhile set the bowl onto the kitchen work area for the breakfast setup.",some_absent,"[{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""toaster""},{""asset"":""bowl"",""status"":""present_elsewhere"",""target"":""kitchen work area""}]","[""bread"",""bowl""]","[""toaster""]"
train,3762,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Put away the apple and knife by placing them into the cabinet to prepare for the next task.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""knife"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""knife""]","[""cabinet""]"
train,3763,cut_two_fruits_on_board,cut_two_fruits_on_board,"Move the apple together with the tomato onto the wooden cutting board, then cut them using the knife.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple"",""tomato""]","[""knife"",""wooden cutting board""]"
train,3764,cut_fruit_on_board,cut_fruit_on_board,Cut the peach with the knife once everything is on the wooden cutting board.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""knife"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""knife""]","[""wooden cutting board""]"
train,3765,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Relocate the pumpkin and pizza side by side into the plate.,some_absent,"[{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""plate""},{""asset"":""pizza"",""status"":""present_elsewhere"",""target"":""plate""}]","[""pumpkin"",""pizza""]","[""plate""]"
train,3766,dog_check_environment,dog_check_environment,Observe the space around fridge.,not_applicable,[],[],"[""fridge""]"
train,3767,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Thoroughly check the table to ensure both the pear and the banana are present. Retrieve the missing fruit, checking all possible locations, including cabinet.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""pear"",""banana""]","[""cabinet""]"
train,3768,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Scan the table for any missing fruits—the peach or the tomato. Place them on the table, checking cabinet if necessary.",some_absent,"[{""asset"":""peach"",""status"":""present_at_target"",""target"":""table""},{""asset"":""tomato"",""status"":""present_elsewhere"",""target"":""table""},{""asset"":""cabinet"",""status"":""absent_from_scene"",""target"":""table""}]","[""tomato"",""cabinet""]",[]
train,3769,set_plate_and_fork_on_table,set_plate_and_fork_on_table,"First, position the plate on the kitchen island area, then carefully retrieve the bread from the cabinet and place it inside the plate to complete the dining arrangement.",some_absent,"[{""asset"":""plate"",""status"":""present_elsewhere"",""target"":""kitchen island area""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""plate""}]","[""plate"",""bread""]","[""cabinet""]"
train,3770,cut_two_fruits_on_board,cut_two_fruits_on_board,"All right, partner: line up the pear and banana on the wooden cutting board for a tidy cut using the knife.",some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""pear"",""banana""]","[""knife"",""wooden cutting board""]"
train,3771,cut_fruit_on_board,cut_fruit_on_board,"Set the peach on the wooden cutting board, then apply the knife to slice it.",some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach""]","[""knife"",""wooden cutting board""]"
train,3772,cut_fruit_on_board,cut_fruit_on_board,Lay the apple on the wooden cutting board and carve it using the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,3773,cut_fruit_on_board,cut_fruit_on_board,Lay the peach on the wooden cutting board and carve it using the knife.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach""]","[""knife"",""wooden cutting board""]"
train,3774,single_move_asset_to_target,single_move_asset_to_target,Pick up the banana and place it on the rack to set things up.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""rack""}]","[""banana""]",[]
train,3775,dog_check_environment,dog_check_environment,Take a look around oven and check its surroundings.,not_applicable,[],[],"[""oven""]"
train,3776,sequential_pick_two_and_place,sequential_pick_two_and_place,I need the apple with the pumpkin transferred to the bowl pronto!,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""apple"",""pumpkin""]","[""bowl""]"
train,3777,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Store the peach together with the scissors inside the cabinet to make the area neat and clean.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""scissors"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""peach"",""scissors""]","[""cabinet""]"
train,3778,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,"Pick up the pumpkin and banana, and transport them into the bowl together.",some_absent,"[{""asset"":""pumpkin"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""pumpkin"",""banana""]","[""bowl""]"
train,3779,sequential_pick_two_and_place,sequential_pick_two_and_place,Move those two items — the banana and green peas — into the bowl.,some_absent,"[{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""green peas"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""banana"",""green peas""]","[""bowl""]"
train,3780,ensure_all_fruits_on_table,ensure_all_fruits_on_table,"Inspect the table thoroughly. If you find that both a apple and a banana are missing, fetch the absent fruit from wherever it may be, including cabinet.",some_absent,"[{""asset"":""apple"",""status"":""present_at_target"",""target"":""table""},{""asset"":""banana"",""status"":""present_elsewhere"",""target"":""table""}]","[""banana""]","[""cabinet""]"
train,3781,cut_fruit_on_board,cut_fruit_on_board,"Set the apple on the wooden cutting board, then apply the knife to slice it.",some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,3782,cut_fruit_on_board,cut_fruit_on_board,Place the apple on the wooden cutting board and finish by cutting it with the knife.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""apple""]","[""knife"",""wooden cutting board""]"
train,3783,parallel_human_dual_asset_to_plate_or_bowl,parallel_human_dual_asset_to_plate_or_bowl,Carry the pear along with the pizza and place them into the bowl.,some_absent,"[{""asset"":""pear"",""status"":""present_elsewhere"",""target"":""bowl""},{""asset"":""pizza"",""status"":""present_elsewhere"",""target"":""bowl""}]","[""pear"",""pizza""]","[""bowl""]"
train,3784,cut_two_fruits_on_board,cut_two_fruits_on_board,Transport the peach with the bread onto the wooden cutting board and dice them with the knife.,some_absent,"[{""asset"":""peach"",""status"":""present_elsewhere"",""target"":""wooden cutting board""},{""asset"":""bread"",""status"":""present_elsewhere"",""target"":""wooden cutting board""}]","[""peach"",""bread""]","[""knife"",""wooden cutting board""]"
train,3785,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Put the apple and the fork into the cabinet to clean up the workspace.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""fork"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""fork""]","[""cabinet""]"
train,3786,clear_table_with_two_robots_and_put_in_cabinet,clear_table_with_two_robots_and_put_in_cabinet,Carefully place both the apple and the knife into the cabinet to tidy up the area.,some_absent,"[{""asset"":""apple"",""status"":""present_elsewhere"",""target"":""cabinet""},{""asset"":""knife"",""status"":""present_elsewhere"",""target"":""cabinet""}]","[""apple"",""knife""]","[""cabinet""]"
