index,subgoal_position,predicted_subgoal,predicted_primitive_kind,matched_skill_name,injected_instance_ids,injected_unit_kinds,retrieval_hit,channel
692,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
692,1,fetch_bowl_0,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
692,2,place_bowl_0_on_table,relocate,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
692,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
692,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
693,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
693,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
693,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
694,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
694,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
694,2,retrieve_missing_bowl_or_plate,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
695,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
695,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""2501:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
695,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
696,0,scan_kitchen_work_area,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
696,1,check_for_bowl_0,state_change,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
696,2,check_for_plate_0,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
696,3,place_bowl_0_if_missing,relocate,place_bowl,[],[],False,ood
696,4,place_plate_0_if_missing,relocate,place_plate,[],[],False,ood
697,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
697,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
697,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
697,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
697,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
697,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
698,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
698,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
698,2,pick_bowl_0,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
698,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
699,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
699,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""2501:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
699,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
700,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
700,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
700,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
700,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
700,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
700,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
701,0,survey_kitchen_work_area,state_change,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",True,ood
701,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
701,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
702,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
702,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
702,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
703,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
703,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
703,2,retrieve_missing_bowl_or_plate,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
704,0,find_non_table_item,fetch,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
704,1,move_to_non_table_item,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
704,2,pick_non_table_item,fetch,move_to_table,"[""3979:1""]","[""relocate""]",False,ood
704,3,move_to_table,,move_to_table,[],[],,ood
704,4,place_non_table_item_on_table,relocate,place_on_table,"[""3156:2""]","[""multi_object_sequence"",""relocate""]",True,ood
705,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
705,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
705,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
705,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
705,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
705,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
706,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
706,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
706,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
706,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
707,0,observe_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
707,1,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
707,2,pick_bowl_0,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
707,3,pick_plate_0,fetch,place_plate,"[""3266:2""]","[""relocate""]",False,ood
708,0,look_at_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
708,1,verify_bowl_on_table,,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",,ood
708,2,verify_plate_on_table,,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",,ood
708,3,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,ood
708,4,retrieve_missing_plate,fetch,set_plate,[],[],False,ood
708,5,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
709,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
709,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
709,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
709,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
710,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
710,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
710,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
710,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
711,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
711,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
711,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
712,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
712,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
712,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
712,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
713,0,find_non_table_item,fetch,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
713,1,move_to_non_table_item,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
713,2,pick_non_table_item,fetch,move_to_table,"[""3979:1""]","[""relocate""]",False,ood
713,3,move_to_table,,move_to_table,[],[],,ood
713,4,place_non_table_item_on_table,relocate,place_on_table,"[""3156:2""]","[""multi_object_sequence"",""relocate""]",True,ood
714,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
714,1,check_for_bowl,state_change,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
714,2,check_for_plate,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
714,3,place_bowl_on_table,relocate,place_on_table,[],[],False,ood
714,4,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
715,0,look_at_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
715,1,verify_bowl_on_table,,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",,ood
715,2,verify_plate_on_table,,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",,ood
715,3,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,ood
715,4,retrieve_missing_plate,fetch,set_plate,[],[],False,ood
715,5,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
716,0,find_non_resting_bowl_or_plate,fetch,place_bowl,"[""4764:1"",""1488:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",True,ood
716,1,move_to_non_resting_bowl_or_plate,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
716,2,pick_non_resting_bowl_or_plate,fetch,place_on_plate,[],[],False,ood
716,3,move_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
716,4,place_bowl_or_plate_on_table,relocate,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",True,ood
717,0,look_for_bowl_0_on_table,,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",,ood
717,1,look_for_plate_0_on_table,,place_on_plate,"[""5169:2""]","[""relocate""]",,ood
717,2,retrieve_bowl_0_if_missing,fetch,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",True,ood
717,3,retrieve_plate_0_if_missing,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
717,4,place_bowl_0_on_table_if_missing,relocate,place_bowl,[],[],False,ood
717,5,place_plate_0_on_table_if_missing,relocate,place_on_plate,[],[],False,ood
718,0,glance_at_table,,inspect_table,"[""1633:0"",""2098:0""]","[""fetch"",""state_change""]",,ood
718,1,confirm_one_bowl_and_one_plate,,place_bowl,"[""1488:2"",""2686:2""]","[""fetch"",""multi_object_sequence"",""open_container_then_retrieve"",""relocate""]",,ood
718,2,fetch_absent_dish,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
719,0,find_non_table_item,fetch,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
719,1,move_to_non_table_item,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
719,2,pick_non_table_item,fetch,move_to_table,"[""3979:1""]","[""relocate""]",False,ood
719,3,move_to_table,,move_to_table,[],[],,ood
719,4,place_non_table_item_on_table,relocate,place_on_table,"[""3156:2""]","[""multi_object_sequence"",""relocate""]",True,ood
720,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
720,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
720,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
721,0,examine_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
721,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
721,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
722,0,inspect_kitchen_work_area,state_change,inspect_cabinet,"[""144:0"",""1774:0""]","[""state_change""]",True,ood
722,1,fetch_bowl_1,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
722,2,place_bowl_1_on_table,relocate,place_bowl,"[""4764:1"",""3697:1""]","[""multi_object_sequence"",""relocate""]",True,ood
722,3,fetch_plate_0,fetch,place_plate,[],[],False,ood
722,4,place_plate_0_on_table,relocate,place_on_plate,[],[],False,ood
723,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
723,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
723,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
723,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
724,0,inspect_table,state_change,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",True,ood
724,1,fetch_hidden_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
724,2,place_dish_on_table,relocate,place_on_table,"[""3156:2"",""3173:2""]","[""multi_object_sequence"",""relocate""]",True,ood
725,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
725,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
725,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
726,0,look_at_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
726,1,verify_bowl_on_table,,check_table,"[""1039:0"",""1737:0""]","[""fetch"",""state_change""]",,ood
726,2,verify_plate_on_table,,check_table,"[""2239:0"",""6057:0""]","[""fetch"",""state_change""]",,ood
726,3,go_to_kitchen_work_area,,navigate_to_kitchen_island,[],[],,ood
726,4,retrieve_missing_plate,fetch,set_plate,[],[],False,ood
726,5,place_plate_on_table,relocate,place_on_plate,[],[],False,ood
727,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
727,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
727,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
728,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
728,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
728,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
728,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
729,0,check_table_for_bowl_and_plate,state_change,check_table,"[""1502:0"",""1663:0""]","[""fetch"",""state_change""]",True,ood
729,1,if_bowl_missing_get_bowl,fetch,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
729,2,if_plate_missing_get_plate,fetch,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
729,3,place_missing_dish_on_table,relocate,place_plate_on_kitchen_island,[],[],False,ood
730,0,observe_kitchen_work_area,,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",,ood
730,1,decide_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
730,2,fetch_missing_item,fetch,fetch_missing_fruit,[],[],False,ood
731,0,check_kitchen_work_area,state_change,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",True,ood
731,1,check_for_bowl,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
731,2,check_for_plate,state_change,set_plate,"[""7118:0"",""911:0""]","[""fetch"",""state_change""]",True,ood
731,3,deliver_missing_bowl,relocate,fetch_bowl,"[""4764:0""]","[""fetch"",""state_change""]",False,ood
731,4,deliver_missing_plate,relocate,place_plate,[],[],False,ood
732,0,survey_kitchen_work_area,state_change,navigate_to_kitchen_island,"[""1484:0""]","[""fetch"",""state_change""]",True,ood
732,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
732,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
733,0,survey_table,state_change,survey_table,"[""1173:0"",""2647:0""]","[""fetch"",""state_change""]",True,ood
733,1,identify_missing_item,,fetch_missing_fruit,"[""1207:1"",""2444:1""]","[""fetch"",""open_container_then_retrieve"",""relocate""]",,ood
733,2,carry_missing_item_to_table,,move_to_table,"[""1210:1"",""2918:1""]","[""relocate""]",,ood
734,0,scan_table,,scan_table,"[""5235:0"",""1209:0""]","[""fetch"",""state_change""]",,ood
734,1,check_bowl_presence,state_change,place_bowl,"[""3697:1"",""6464:1""]","[""multi_object_sequence"",""relocate""]",False,ood
734,2,check_plate_presence,state_change,place_plate,"[""3266:2"",""5679:2""]","[""relocate""]",False,ood
734,3,place_bowl_if_needed,relocate,place_bowl,[],[],False,ood
734,4,place_plate_if_needed,relocate,place_plate,[],[],False,ood
735,0,examine_table,,inspect_table,"[""1700:0"",""1958:0""]","[""fetch"",""state_change""]",,ood
735,1,find_single_dish,fetch,fetch_bowl,"[""4764:0"",""1488:0""]","[""fetch"",""state_change""]",True,ood
735,2,supply_missing_dish,,fetch_bowl,"[""2686:0""]","[""fetch"",""state_change""]",,ood
735,3,position_both_dishes,,place_plate_on_kitchen_island,"[""1484:1""]","[""relocate""]",,ood
736,0,check_kitchen_work_area_for_dishes,state_change,place_plate_on_kitchen_island,"[""2240:0"",""1484:1""]","[""fetch"",""relocate"",""state_change""]",True,ood
736,1,check_if_bowl_is_missing,state_change,fetch_bowl,"[""1488:0"",""2686:0""]","[""fetch"",""state_change""]",True,ood
736,2,check_if_plate_is_missing,state_change,set_plate,"[""5528:0"",""2966:0""]","[""fetch"",""state_change""]",True,ood
